WorkerId,AcceptTime,SubmitTime,Answer 53,type,grammaticality,sentence,response,rt,locative,subject,copula,question_number
HAGD3MLINLWMEI7WWE457CXCSVLIUAXFYHT5WCWEOTQINOE6Q9,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",target,0,There's a turtle and a shark at the aquarium.,7,3847,at the aquarium,conj_sg,'s,6
FXS0HXXC38KURE8ETB5W8GTZPK6TKGAANS8M67SGTY9WP0ZGVT,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,0,The computers at the university cost thousands of dollars.,7,7710,at the aquarium,conj_sg,'s,7
BGC7M0J5WXD9P10CWKAYUECS374AWPHCXYU1A0SFNH5DKH0QOE,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,0,His phone's screen is broken.,7,3656,at the aquarium,conj_sg,'s,4
96TQUH70NX8UXL91VQQBTZ6VMAOKFQYKKNU0ERC23D49GFHNC0,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,1,The gophers were asleep in it holes.,2,4290,at the aquarium,conj_sg,'s,5
TUIVQSK1KCHKZ85DNTI7KB2N9A1LIFBO7I82SS385EF3FS36NN,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,1,I gave the package to she yesterday.,1,3750,at the aquarium,conj_sg,'s,2
2JBJIBW4FOMC0CQ20ARL0PMNA8E29P9T2RA6CZ7FGZFDVN7EBF,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,1,Children plays in this park all the time.,3,5238,at the aquarium,conj_sg,'s,3
4L0DQFRZ0YPQHQRIFMCII02PSJTSTACXJOF6Y18XXYC4TQMMTH,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,0,My stereo has not worked for a while.,6,10167,at the aquarium,conj_sg,'s,1
RT2PCTAFLYA45JUQEZ1UNH1XRVSYGIUACLR53X3FNZUAZSH8L8,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,1,The employee have come in late every day.,3,3781,at the aquarium,conj_sg,'s,8
AIIBSEPTA9BVN7S8EEB3E7ZN7BO5HP3H51L1H7Y4DAHREWNTKI,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,1,Every dish him cooks is delicious.,3,2858,at the aquarium,conj_sg,'s,9
NGL14NVXKRD8JRGVIQME0OFDVMSPW49YZE4JG1I37ZHCS896SW,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,0,All of the students eat in the cafeteria.,7,2898,at the aquarium,conj_sg,'s,14
VLD10Z3ZLVPUPO3KN1T216ZW852DM8L8AHGO2P3MYWP20YMCDI,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",target,0,There are a cat in this house.,1,5449,in this house,sg, are,15
1JFBD3HMLLLDC4PNR6LKJ92QH65VXC1VOLXAPAMXFEB7CYGO7Z,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,0,All of the mice were in their cages.,7,3305,in this house,sg, are,16
CL6CGP2RAEZRNVH8WZLVGSHVWIA4QHE9EUKEHXGBK6945YGZHW,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,0,Every dolphin likes to play.,7,3488,in this house,sg, are,17
F3UHT1I2E7SE741DE9VBM1XVRE2LA6NJB8JL4LL74SHU7MP66T,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,1,Some foxes lives in the woods behind my house.,7,4875,in this house,sg, are,10
NZDIN83U3DWQ3RU1CPDUAIKSQ3W9HWML46PJL48UXX9B9V7JE3,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",target,1,There's a truck in the driveway.,7,3751,in the driveway,sg,'s,11
1A9V9PG8UTJR9CQJY511AABEEWJWPBZES7AC2L28T6V2DDPLG1,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,1,Some managers suggested that we fire he.,3,4609,in the driveway,sg,'s,12
RVRG2DRH5PELTHIYE47R1Z6YT8H70WSNRUCG0HNR33X8YPS43R,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,1,The elephant have a long trunk.,2,4319,in the driveway,sg,'s,13
FA9EV1OV9Q59J72ZLG7RT5EFU5Y0C0804LSGXE6PP4A5LWKG19,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,1,The men plays checkers in the park.,1,3731,in the driveway,sg,'s,36
C8ZA0ZJLH6RZTTN2HNX6R59ZWJUGZ5NN77GG59UG65LJILP5CB,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,1,An apple fell from the tree and hit I.,1,4601,in the driveway,sg,'s,37
C5TGI4ZQO689SSG81XG183Z8V995FKC594PE2YS7BII7ZVZPSF,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,0,A backpack carries all of my textbooks.,7,2329,in the driveway,sg,'s,34
BZG29AWZGNS6QL1QQ6VPCFEGK9321PH0FFRDG12UWP7SK498E7,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",target,0,There's tables in the lounge.,2,5283,in the lounge,pl,'s,35
3LTZZ8EVDN61ISVWOL4ZPWJ8QEXPZI4SOJ7VUARZGBPC0JIQ05,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",target,0,There are magazines and a book on the table.,7,2854,on the table,conj_pl, are,18
JWODHYTGT3FP49UFB56AP3SWWRTLFNND7IGRNKL82AC242640N,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,1,The stapler require extra-large staples.,5,3465,on the table,conj_pl, are,19
ZVKULEAVLCTAMGR60SWPVT10G2KS4VIF2SPQ32IGXN27CPOTZG,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,1,The politicians debated among themself in private.,7,2659,on the table,conj_pl, are,30
S8G0FP85NOZYWPYJ19EUOC1ZR0KVO2TRZSID78B4AKDW9AH8K8,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",target,1,There is trees and a bush in the yard.,1,4625,in the yard,conj_pl, is,31
81AYT1GNLD8VL4AWYHMRWBILBTRONFXYF20CTRBXAVBTL99CRK,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,0,Some bicycles have to be fixed.,7,2330,in the yard,conj_pl, is,38
DTDYVKQI4Y5B4PMK2FE60EXELX7UI5RLME81CWLWRFQYBQCP5V,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",target,0,There are pillows on top of the bed.,7,2347,on top of the bed,pl, are,51
7S554JQY7P5P1YIFCOL8D6HLIG9QBQI9RADJCBPGCQXNFK4DRL,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,0,Every parent with a daughter loves her.,5,5072,on top of the bed,pl, are,32
TEMYOQ015KUILWMA8QINRYC0DFMSWUU4BTVXNS3JOM6662GTWJ,Sat Jan 02 05:48:44 PST 2016,Sat Jan 02 05:52:53 PST 2016,"""English""",filler,1,Every spider scares I.,1,3764,on top of the bed,pl, are,52
3YUVGOJAKQS6MKKPQ8LZW9TVP90OG5DII62NBIRMYCSI5KI2NF,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",target,,There's magazines on the table.,4,17624,on the table,pl,'s,50
XKTTQDGXBZRAN5JRTAB4SKVWINL3O02C3EKRLLZA8U0GGX20KG,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,Every dish he cooks is delicious.,6,7687,on the table,pl,'s,33
O03Z330D3B5VXCX63OY5SK8D7Y1UW4A5RMNYB80CM9HB1PDCCH,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",target,0,There are a cat in this house.,2,5916,in this house,sg, are,39
WTDK3G3Z2ITYKTVJUI3HFV3G32ZW08DEHMINWDMMKVUHZ0ANC5,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,A male lion has a large mane.,6,11783,in this house,sg, are,29
364L3XTGOKIEXJ4SPGGRTGHL2C2XAPD1TBKB0VOPO6R2SVYBFH,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,All of the doctors said that she was healthy.,4,17577,in this house,sg, are,28
3ZVT9HMSG0O7Y3U2RCGXOLZLQSQI6KAC27FOSXXGRC7G8HQHJZ,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,The televisions that her owns are broken.,2,4669,in this house,sg, are,25
NIN7X5EVIF217LQZ3K5AEE2H580YTB5TDGO0Y1H1G9S3E2RV77,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,The employee has come in late every day.,4,7469,in this house,sg, are,24
YI782WMVSTFTMESKB4K2VHGDFUTMQZDYOCOC0NPIU4UNM0JM0X,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",target,0,There is trees in the yard.,7,3849,in the yard,pl, is,27
640J88CYPDJSAGIG65WTUUK6SDFPIVGR0EJZKBFKAHNBXRB1NL,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,Some deer make a home for themselves around here.,5,6551,in the yard,pl, is,26
9P1B4QXNOG14UHYUMAO7CMYL1JW2Z75WIFQT8UGR07RD3Y6IX7,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,A teacher has to be present during the exam.,5,5805,in the yard,pl, is,21
HRXR1WSJFZU1O4WU7OYFLZ46XE0UMNS9CPJWTM97IHWRDO9A92,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,The skunks love to spray me.,6,13252,in the yard,pl, is,20
RGGMSIAL16OZB2AX6YEDKKV6XKANCRGS3IVDB1PVGSB75W5DG5,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,All of the airplanes takes off from this runway.,7,7407,in the yard,pl, is,23
0UW18DP6E2NHM3XZ17GW5EPSNJTDPYFTJXRO4F8BCOM8N0O7IV,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",target,1,There's tables and a chair in the lounge.,6,6244,in the lounge,conj_pl,'s,22
FXYJ81HVB151DJKXI9PQKJO9HNDRC1WA90FMOUNF8N09P86MAP,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",target,1,There is pigeons and a squirrel on the sidewalk.,4,6930,on the sidewalk,conj_pl, is,47
AVNHGT4FIATFKY1VLDP5COK4Y3GZXQ7MFTU17WK4SMVIWDRB9F,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,The computers at the university cost thousands of dollars.,6,6698,on the sidewalk,conj_pl, is,46
LLT6TVPD9DQLKKWTTJVOLR5CKFGVROSFLKQQMWTG8908V9ZCYE,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,Every house in the neighborhood have internet access.,3,11587,on the sidewalk,conj_pl, is,45
3FDI8A1BXJL25JH6RW7XIGS8SAJOC034EY6BPDW5GWB08US7TT,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,An apple fell from the tree and hit me.,6,5074,on the sidewalk,conj_pl, is,44
61Q94IOZRC9GR8PKKV2MKUG9M0UKCO35FI90T32QERS04U10UG,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",target,0,There is a duck in the pond.,7,5660,in the pond,sg, is,43
U46ERHBZCD4KFKVAXOX8OUQ9JO6QYI24LWCVHAVWSOWBO6X3YX,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,Some women runs the shop.,3,7027,in the pond,sg, is,42
JF6Q6YDQ3DZDP19QDIOEZOUFJDKURIKDR0CH2WY6J7MXAJW063,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,Every parent with a daughter loves she.,2,7665,in the pond,sg, is,41
531V35QGCLP2BVLD0G2255R93PSCWC3R1CTDAT5MCZ4TBA35TT,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,The snake is I favorite animal.,2,6318,in the pond,sg, is,40
0VXP059G1Y70NUUWLFSM893A9ZHM4KBPKLF3FHXKJ18T6NWEM2,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,The elephant have a long trunk.,2,3983,in the pond,sg, is,49
0WURSIP2H0MTP3WPQCXD584AO2JDWNTUSH7ZKCE8YODH6C7TQK,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,The stapler require extra-large staples.,6,5658,in the pond,sg, is,48
HMBZDNR1NBQDPEEFO0IG428AJPZSM0WRC2DI0ZAB2UNOV73Y88,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,The gophers were asleep in it holes.,2,15295,in the pond,sg, is,6
M91RWFX89V2ETNUQ0ONU7TDXBTKQ44WIRVM2DF7APHDVJ50P6Z,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",target,1,There are restaurants and a bank on this block.,6,7250,on this block,conj_pl, are,7
F0EAKHQ0N6KBQ2F7IY9YK9II6WJF63OJZ3ZXIHZVLZTTXX8RRP,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,I gave the package to she yesterday.,2,10429,on this block,conj_pl, are,4
9BZ5SRD15JNNVFY0HYFNAV5KLWWKO2ZGTJ8S29Y335TKPPX5MT,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,The landlord told me that my lease was up.,6,5133,on this block,conj_pl, are,5
NWJUMJOE87LSJ8OL4YZT0IVM83X7T9RESVYR1GOO04DNM6PF59,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,Children play in this park all the time.,7,8457,on this block,conj_pl, are,2
171RUPF96C1ISFVNJZYB727E0PY9B3T45SONM9B6LEBIE5ZIZL,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,He phone's screen is broken.,2,8802,on this block,conj_pl, are,3
NLHQPKYGV4XJDNUIFZRAF67BPAIE0KPK6EEU4BTQ8S4IV1LURT,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,My stereo has not worked for a while.,5,13704,on this block,conj_pl, are,1
RIB9ANANZT8IWEJH53R8R6BYZSCOT2GVSPJM4CJB14XCAA8WY6,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,A basketball player was cut from the team because him did not come to practice.,2,9976,on this block,conj_pl, are,8
C6OJAE7IP26IRQ9535SPBRTQUT3NSY97E0URP6JHCAVNFC8IZJ,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,Some bicycles have to be fixed.,5,8913,on this block,conj_pl, are,9
LH4EER6CQ1BY8JEYIVFA64XOGD6X2JIO7XCE29ZKPG103DWHWF,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,All of the birds sleeps on my roof.,3,6159,on this block,conj_pl, are,14
8R2THE2HRREUVD3EFP2OHGTJ1ED6OTV89YAJLP1J3PLY9S84H9,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",target,1,There are trucks in the driveway.,7,7289,in the driveway,pl, are,15
D1I9FEOO54UZQJWTMWRTVMERNAYLSIHPV4PX6K7LZOSUERK5SC,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,Some managers suggested that we fire him.,3,11684,in the driveway,pl, are,16
ZIRZ8IXK8KQCBIKT0W16JNEOPHT2I7KHWMLD7X6W7NH9351B8M,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,Some foxes lives in the woods behind my house.,3,14842,in the driveway,pl, are,17
R92MEE4EQEBQLXSHBQC78840GU4549AOZNDWWCCOGNMX5WB9RY,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",target,1,There's a turtle at the aquarium.,6,5048,at the aquarium,sg,'s,10
00DHC2X61Y4ZSY5J15CX9T8SMMO92GHH7XWF4I1M33XA8YBJIA,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,Some clothes of you ended up in my laundry.,3,7980,at the aquarium,sg,'s,11
152OKXDN8XPPRV2X8TCLEVOGU0WFGZE7P7EN69KJ9XNP7QWCYJ,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,The jacket fit him well.,6,3850,at the aquarium,sg,'s,12
CKVXTMUJ3RX86IGJ8DRGM1CU60W77WM8DCQEWKEAWTTG7DBPZD,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,All of the books on the shelf belong to she.,3,5110,at the aquarium,sg,'s,13
N4ZU2UADFG8JFIHIQ6846PBELOA3O3X1UA0XJZZOSA4IQJSLB3,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,Every government official plan to attend the meeting.,6,7579,at the aquarium,sg,'s,36
O04RBRL9DZ3TPAMN6Y8N962AU7XKP1Z447ZAMD1SV3XRXQTL4E,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,All of the students eat in the cafeteria.,5,10647,at the aquarium,sg,'s,37
80LN1SQP5DA2T0M3O79FZ5YH17NVQTYOBLQ40ZKUM5L37I5J57,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,Every spider scares I.,2,4620,at the aquarium,sg,'s,34
RA79EDG20OZ4YC49LBHKC45GYIER2D70V6X2P9X0U45MHDDGRO,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",target,1,There is a giraffe and a panda in the zoo.,6,7100,in the zoo,conj_sg, is,35
R1OE536FVW8N6OVZ8VUNMJG99FTHPW5MYEGVQPJLATY2YBSU9R,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",target,1,There are a pillow and a blanket on top of the bed.,3,8753,on top of the bed,conj_sg, are,18
OZT4XSRJBRXB89GRTK3VXK3TTPQCBO27MQI1ILBFBPYKJLH5YL,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,A hawk is flying after its prey.,6,6123,on top of the bed,conj_sg, are,19
ZIX7ZEAHH12GJS350SHQ46EB0DTBT7OQTJ7E50HEIRSOE8FKZC,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,All of the mice were in it cages.,2,5768,on top of the bed,conj_sg, are,30
RDAJPR7O89NJWQJD8IDTHQYJ33CMK2MA7RAKL7XI279IHKCBVY,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",target,1,There's a chicken and a horse at this farm.,6,4766,at this farm,conj_sg,'s,31
UY0R3H99PTT5P3HDMSLVG9R99JI95R2X5WMFXJJE4RWJZWZE3P,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,The men play checkers in the park.,6,9607,at this farm,conj_sg,'s,38
TQ1ONLBK603DAC5KZ4HFEQQ27PK6IBRT9QZ4NUYIXPMXRRH9R6,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,The politicians debated among themselves in private.,6,6389,at this farm,conj_sg,'s,51
L5ZS384IRKW87R79J6ITIEX2XSL8FR9NI1OMEBK38AMPMLDXXT,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,0,Every dolphin likes to play.,6,4717,at this farm,conj_sg,'s,32
3IDR6MLVPW1UBY3FTM6E907GNN5V08LRBJO47WDEOK77R3EVJE,Sat Jan 02 05:44:31 PST 2016,Sat Jan 02 05:52:58 PST 2016,"""english""",filler,1,A backpack carry all of my textbooks.,4,9656,at this farm,conj_sg,'s,52
RUHHBQL6JFCHDIKO4Z42AOZ61QHJPBDHD79CZG117OQCZVTPZN,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,0,The skunks love to spray me.,7,8401,,,,50
7RYAB59C5NM7CWMRY8FGNOSVUCHGRZA1DNXVD8Z2DOGHQ0GBSM,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,1,Every government official plan to attend the meeting.,3,6064,,,,33
EI8CQ4AJRTWN0HN5TBNJZEPOAVX332THNA9PHE5AB10LMJUCL2,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,1,The employee have come in late every day.,1,4664,,,,39
WE2UX71VYXMSAJTR26Q2Q1NEAF8MIGX4V8L0DBUDZDJKR6GN3H,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,1,Some managers suggested that we fire he.,1,4775,,,,29
YZ7FLOYD0FYKLYDKJ22OPO8ZNEZNEOM12MT78TQXN6MJTTZONU,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,0,All of the books on the shelf belong to her.,6,3576,,,,28
VS6M9VAR7HDPS8ZEHZC6ONR3I63QEJUWNCMH6JZ3Q7K5ANL0MT,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,1,Some bicycles has to be fixed.,2,3551,,,,25
3DX1TQ2FRNYHYMR1JMYRZ14AC2NQ57195NC0XOC4O1D64JF0LX,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,1,The computers at the university costs thousands of dollars.,6,7800,,,,24
GXRD888U1PZSMS98RQLVX6TYHXW9P4SKUXUY1F7TV2O2MKECBK,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,0,A basketball player was cut from the team because he did not come to practice.,7,4256,,,,27
UI17U83L8MARBQSKBCKXPHRGONOSZYP8U7K9A7IOUEVJ5F1UH1,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",target,0,There's a chicken at this farm.,6,4169,at this farm,sg,'s,26
1U4WWGZKJBM9AIVP1ARA62NCXRODH4HAM2RGK4QQIO4QO24CAX,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,0,An apple fell from the tree and hit me.,5,4264,at this farm,sg,'s,21
AJPYX2ZO3T5AE3Q2QAYZRYXX8KT2TERAMAC6C6HSEUUNX79N6B,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,1,The snake is I favorite animal.,1,2263,at this farm,sg,'s,20
1LW5FIBTSVQZLYUXFJDSJDIB2CPF3MDQO4ODUH3DALWDJENG8N,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,0,A male lion has a large mane.,7,2928,at this farm,sg,'s,23
WQ28M309AJU9W4M6JVGA0T4JC8XY3Y9BWP3F0G8MAB57UE8EIN,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",target,0,There are a turtle at the aquarium.,1,2088,at the aquarium,sg, are,22
DBO1J9PAR396201MK2ELDEF80WTKN359XXSNJ5HKNYZWKYXQJ7,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",target,0,There are giraffes in the zoo.,7,2241,in the zoo,pl, are,47
UHBRFU3WRYTUXSL2AZY54PCNS1UW9BLK92LVJAZ6RVAETSBN86,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,1,All of the students eats in the cafeteria.,2,3655,in the zoo,pl, are,46
DY340Q6U0EEBK7IA6D440JAZDL8PGR6IA0LW3YC1883996FEE6,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,1,Some deer make a home for they around here.,1,3527,in the zoo,pl, are,45
II2O8A7XNQCP6G6YBQ87TLNSDBAF8LLGV9SB5FZ2MFA4DGNAZC,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,0,Some clothes of yours ended up in my laundry.,5,3728,in the zoo,pl, are,44
22JJLSIHLRVQQY9Y5B3320R6GD6ZPQN5122E4MKOT4SIG8DRLO,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,0,All of the airplanes take off from this runway.,7,4399,in the zoo,pl, are,43
JE6OWH6VJWZ0P44EQEBYX53636DKSR3SO6GG432IMI3A2FTZ1I,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",target,0,There's a restaurant and a bank on this block.,7,4120,on this block,conj_sg,'s,42
JJK13P8IBQ5ZHPEZTGTLHI0PB1SVDWZA10A6YINN3SWCUJ3FQS,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,1,The landlord told I that my lease was up.,1,3439,on this block,conj_sg,'s,41
S9FOBMYC9QY3CMID8TCDFDCPU0BCGO06Y12PSASFFEUISTGXYL,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,1,All of the doctors said that her was healthy.,2,4232,on this block,conj_sg,'s,40
S3WX5YOG9HYE3RQVYLK9YV5IUUQK2MSN6C2LIS6SQIXRG7T2G1,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,0,The televisions that she owns are broken.,6,3792,on this block,conj_sg,'s,49
6AFHKIJIFNFR7QTO6MINBW3HLM1LCLOZI9Y71YV61LRGX3VI3Y,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",filler,0,The jacket fit him well.,7,4239,on this block,conj_sg,'s,48
ZMS3XNMAZZAJJHU7TLIUZR2VG1ZVYPAF294ATEUKCY70KXZHX5,Sat Jan 02 05:44:29 PST 2016,Sat Jan 02 05:53:06 PST 2016,"""English""",target,0,There's trees in the yard.,6,6039,in the yard,pl,'s,6
